id,gender,seniorCitizen,partner,dependents,tenure,phoneService,multipleLines,internetService,onlineSecurity,onlineBackup,deviceProtection,techSupport,streamingTV,streamingMovies,contract,paperlessBilling,paymentMethod,monthlyCharges,totalCharges,churn,date
1272,Female,False,False,False,53,False,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,True,Electronic check,53.6,2879.2,False,2024-08-12
1273,Male,False,True,True,5,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.45,86.05,False,2025-01-05
1274,Male,True,True,False,49,True,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,True,Electronic check,88.2,4159.45,False,2024-12-17
1275,Female,False,True,True,62,True,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,True,Bank transfer (automatic),101.15,6638.35,False,2024-08-14
1276,Female,False,True,False,55,True,No,DSL,Yes,Yes,No,Yes,No,No,Two year,False,Mailed check,56.8,3112.05,False,2024-12-15
1277,Female,True,True,False,71,True,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,True,Electronic check,99.4,7168.25,False,2024-10-20
1278,Female,False,True,True,72,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Credit card (automatic),20.1,1326.25,False,2024-12-23
1279,Male,False,True,True,36,False,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,False,Credit card (automatic),60.7,2234.55,False,2024-05-10
1280,Male,False,True,False,25,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Bank transfer (automatic),20.95,495.15,False,2024-05-25
1281,Female,True,True,False,72,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),114.85,8317.95,False,2024-06-05
1282,Female,False,False,False,36,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Bank transfer (automatic),19.25,679.8,False,2025-02-18
1283,Male,False,False,False,1,True,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,True,Mailed check,62.8,62.8,False,2024-11-24
1284,Female,False,True,False,72,True,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,True,Electronic check,105.5,7544.0,False,2024-12-14
1285,Male,False,True,True,59,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.85,1188.25,False,2025-04-25
1286,Male,True,True,False,7,True,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,89.5,676.7,True,2024-08-07
1287,Female,False,False,False,1,True,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,False,Credit card (automatic),74.1,74.1,False,2024-07-19
1288,Female,False,True,True,30,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,True,Electronic check,107.5,3242.5,False,2024-05-14
1289,Male,False,False,False,64,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.55,1240.15,False,2025-04-24
1290,Male,False,False,False,63,True,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,False,Bank transfer (automatic),68.8,4111.35,False,2025-02-13
1291,Male,True,True,False,72,True,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,False,Credit card (automatic),84.45,5899.85,False,2025-02-07
1292,Male,False,True,False,8,True,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,False,Electronic check,75.0,632.95,True,2024-12-15
1293,Female,False,False,False,62,True,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,False,Bank transfer (automatic),84.5,5193.2,False,2025-03-31
1294,Male,False,True,True,67,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),111.2,7530.8,False,2024-06-06
1295,Male,False,False,False,6,True,No,DSL,No,No,No,No,No,No,Month-to-month,False,Electronic check,44.75,270.95,True,2024-11-07
1296,Female,False,True,True,70,True,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),80.6,5460.2,False,2024-08-17
1297,Female,True,False,False,20,True,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,False,Bank transfer (automatic),80.7,1614.2,False,2025-03-28
1298,Female,False,False,False,5,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Electronic check,75.6,402.5,False,2025-03-28
1299,Female,False,True,True,24,False,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,False,Electronic check,57.6,1367.75,False,2025-02-20
1300,Female,False,True,False,11,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Electronic check,44.05,483.7,True,2024-06-18
1301,Male,False,True,False,72,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,True,Credit card (automatic),110.6,7962.2,False,2024-06-06
1302,Female,False,True,True,66,True,No,DSL,Yes,Yes,No,Yes,No,No,Two year,True,Credit card (automatic),58.2,3810.8,False,2024-09-03
1303,Female,False,True,True,45,True,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,True,Mailed check,81.0,3533.6,False,2025-02-12
1304,Female,False,True,True,69,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),19.7,1396.9,False,2024-09-18
1305,Male,True,True,False,15,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Bank transfer (automatic),85.6,1345.55,True,2024-11-05
1306,Female,False,False,False,28,True,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,True,Bank transfer (automatic),59.55,1646.45,False,2024-10-24
1307,Female,False,False,False,70,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,False,Credit card (automatic),115.55,8127.6,True,2025-02-23
1308,Female,False,False,False,36,True,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,True,Mailed check,75.55,2680.15,False,2025-02-14
1309,Male,True,False,False,16,True,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Electronic check,86.6,1281.0,True,2024-06-02
1310,Female,False,False,False,18,True,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Electronic check,85.2,1553.9,True,2025-04-03
1311,Female,False,True,False,34,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,97.65,3207.55,True,2024-08-16
1312,Male,False,True,True,42,False,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,True,Credit card (automatic),45.1,2049.05,False,2024-07-30
1313,Male,False,False,False,48,True,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,True,Bank transfer (automatic),70.95,3629.2,False,2024-09-21
1314,Male,False,True,False,47,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,True,Electronic check,109.55,5124.55,True,2024-06-15
1315,Female,False,True,True,39,True,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,True,Electronic check,89.55,3474.45,True,2024-10-29
1316,Female,False,True,True,11,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),20.9,202.3,False,2024-10-17
1317,Male,False,False,False,7,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,19.95,147.5,False,2024-09-02
1318,Female,False,False,False,3,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,24.6,86.35,False,2024-08-02
1319,Male,False,False,False,8,True,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,True,Electronic check,66.7,579.0,False,2024-07-05
1320,Male,False,False,True,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,19.45,19.45,True,2025-03-09
1321,Male,False,True,True,32,True,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,False,Mailed check,94.8,3131.55,False,2025-05-01
1322,Male,False,True,True,60,True,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,True,Bank transfer (automatic),65.85,3928.3,False,2024-09-14
1323,Female,False,True,False,10,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Bank transfer (automatic),19.95,187.75,False,2025-01-18
1324,Female,False,True,False,71,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Bank transfer (automatic),24.65,1710.15,False,2024-08-14
1325,Female,False,True,True,4,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.35,76.35,True,2025-01-28
1326,Female,True,False,False,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,69.25,69.25,True,2025-02-14
1327,Female,False,True,True,43,False,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,One year,True,Bank transfer (automatic),51.25,2151.6,False,2025-03-30
1328,Male,False,True,False,59,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,True,Bank transfer (automatic),99.5,5961.1,True,2025-02-11
1329,Female,False,True,False,23,True,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,False,Electronic check,54.25,1221.55,False,2024-06-24
1330,Female,False,True,False,72,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),19.4,1496.45,False,2024-12-01
1331,Male,False,True,False,22,True,No,DSL,Yes,No,No,Yes,No,No,One year,True,Credit card (automatic),56.25,1292.2,False,2025-03-05
1332,Female,False,False,False,1,False,No phone service,DSL,No,No,No,No,No,No,Month-to-month,True,Mailed check,25.15,25.15,False,2024-10-22
1333,Male,False,False,False,69,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),23.95,1713.1,False,2025-03-19
1334,Male,False,False,False,50,False,No phone service,DSL,Yes,No,No,Yes,No,No,One year,True,Mailed check,35.4,1748.9,False,2025-05-02
1335,Female,True,False,False,1,False,No phone service,DSL,No,No,No,No,No,No,Month-to-month,True,Electronic check,25.2,25.2,True,2025-01-14
1336,Male,False,False,False,2,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Mailed check,45.0,96.45,True,2024-11-18
1337,Female,False,True,False,15,True,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,False,Bank transfer (automatic),75.35,1114.55,False,2025-04-14
1338,Male,False,False,False,31,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),20.4,609.1,False,2024-05-17
1339,Male,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.15,20.15,True,2025-03-10
1340,Male,False,True,False,66,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,True,Credit card (automatic),105.0,7133.25,True,2024-07-05
1341,Female,False,True,True,0,False,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,False,Credit card (automatic),56.05,,False,2025-01-07
1342,Male,False,False,True,3,True,No,DSL,No,No,No,No,Yes,No,Month-to-month,True,Credit card (automatic),54.7,169.45,True,2025-01-26
1343,Female,False,False,False,8,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,20.0,141.6,False,2024-08-26
1344,Male,False,True,True,64,True,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,True,Credit card (automatic),73.05,4688.65,False,2024-10-24
1345,Female,False,True,False,28,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.5,563.05,False,2024-08-31
1346,Female,False,True,False,57,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,True,Credit card (automatic),100.75,5985.0,False,2025-01-13
1347,Female,False,True,True,14,True,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,True,Electronic check,87.25,1258.6,True,2024-10-01
1348,Male,False,False,False,19,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Mailed check,19.95,373.5,False,2024-08-30
1349,Male,False,True,False,10,True,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Electronic check,79.95,857.2,True,2024-08-25
1350,Female,False,True,False,51,False,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,True,Electronic check,49.65,2553.35,False,2025-04-30
1351,Female,False,True,False,67,True,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,False,Mailed check,65.65,4322.85,False,2024-07-18
1352,Male,False,True,True,11,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Electronic check,20.45,250.8,False,2024-07-30
1353,Male,False,True,True,72,False,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,False,Bank transfer (automatic),60.95,4549.05,False,2024-11-05
1354,Male,False,True,True,66,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Electronic check,20.35,1359.5,False,2024-12-13
1355,Female,False,False,False,18,True,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,True,Electronic check,88.35,1639.3,True,2024-11-20
1356,Female,False,False,False,9,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Electronic check,19.5,178.85,False,2024-12-06
1357,Female,False,False,False,9,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Credit card (automatic),75.2,633.85,False,2024-11-01
1358,Male,False,True,False,48,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,True,Bank transfer (automatic),111.45,5315.1,False,2024-10-25
1359,Male,False,False,False,10,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Mailed check,70.15,735.5,False,2024-12-03
1360,Female,False,False,False,9,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,94.75,889.9,True,2024-09-29
1361,Female,True,False,False,13,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,95.05,1290.0,True,2025-04-13
1362,Male,False,False,False,4,True,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,False,Electronic check,78.45,330.05,True,2024-12-01
1363,Male,False,False,False,4,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,70.2,237.95,True,2024-06-24
1364,Female,False,True,False,72,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Bank transfer (automatic),92.0,6474.4,False,2024-12-21
1365,Female,False,True,True,51,True,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Credit card (automatic),85.5,4421.95,False,2025-01-18
1366,Male,False,True,False,59,False,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,True,Bank transfer (automatic),41.05,2452.7,True,2025-01-13
1367,Male,False,True,False,10,True,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Electronic check,85.6,813.85,True,2024-10-16
1368,Male,True,True,False,61,True,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Electronic check,82.15,4904.85,False,2025-05-01
1369,Male,False,False,False,54,True,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,False,Electronic check,84.4,4484.05,False,2025-02-23
1370,Female,False,False,False,33,True,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,True,Mailed check,60.9,2033.85,False,2024-09-01
1371,Female,False,False,False,27,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Bank transfer (automatic),20.25,538.2,False,2024-09-02
1372,Female,True,False,False,1,True,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Electronic check,79.2,79.2,True,2025-01-29
1373,Male,False,False,False,23,True,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,False,Mailed check,95.3,2192.9,False,2025-02-09
1374,Male,False,False,True,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.85,19.85,False,2024-08-16
1375,Male,False,True,True,45,True,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Mailed check,84.35,3858.05,False,2025-03-14
1376,Female,False,True,True,39,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Bank transfer (automatic),19.85,854.8,False,2024-05-31
1377,Male,False,False,False,5,True,No,DSL,No,No,Yes,No,Yes,Yes,One year,True,Mailed check,70.0,347.4,True,2024-11-28
1378,Male,False,True,True,72,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,False,Bank transfer (automatic),82.3,5815.15,False,2025-03-15
1379,Female,False,True,True,58,True,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,True,Bank transfer (automatic),66.8,3970.4,False,2025-03-14
1380,Female,False,False,False,70,False,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,True,Bank transfer (automatic),44.6,3058.15,False,2024-11-01
1381,Male,False,True,True,61,True,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,True,Bank transfer (automatic),98.45,6145.2,False,2024-10-27
1382,Male,False,False,False,2,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Mailed check,70.7,129.2,False,2024-11-04
1383,Female,False,True,True,46,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,24.95,1165.9,False,2024-08-24
1384,Female,False,False,False,1,True,Yes,DSL,No,No,No,No,No,No,Month-to-month,True,Bank transfer (automatic),49.95,49.95,True,2024-06-06
1385,Female,False,True,False,22,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,69.25,1554.0,True,2024-08-07
1386,Female,False,False,False,48,True,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,True,Credit card (automatic),102.5,4904.25,False,2024-08-14
1387,Male,False,False,False,64,True,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,False,Credit card (automatic),86.55,5632.55,False,2024-09-15
1388,Male,False,True,True,72,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),24.3,1643.25,False,2024-08-14
1389,Female,False,True,True,12,True,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,True,Credit card (automatic),58.35,740.55,False,2024-05-18
1390,Female,True,True,False,34,True,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,True,Electronic check,94.25,3217.55,True,2025-01-08
1391,Female,False,True,True,72,True,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,False,Credit card (automatic),68.75,4888.2,False,2025-04-25
1392,Male,False,True,False,29,True,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,True,Electronic check,85.8,2440.25,False,2024-10-13
1393,Male,False,True,True,33,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Credit card (automatic),20.1,620.55,False,2025-03-30
1394,Female,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.35,20.35,False,2024-09-07
1395,Female,False,True,True,62,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,True,Electronic check,110.8,6840.95,False,2024-06-12
1396,Male,False,True,False,41,True,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,True,Electronic check,73.0,3001.2,True,2024-09-30
1397,Female,False,False,False,64,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,True,Credit card (automatic),100.05,6254.2,True,2024-09-13
1398,Female,False,False,False,4,True,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,True,Credit card (automatic),82.85,319.6,False,2024-05-28
1399,Female,False,False,False,24,True,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,True,Electronic check,84.35,1938.05,False,2024-05-21
1400,Female,False,True,True,14,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,19.55,294.5,False,2024-06-05
1401,Male,False,False,True,3,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.95,58.3,False,2024-11-25
1402,Female,True,False,False,4,True,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,True,Credit card (automatic),99.8,442.85,True,2024-10-01
1403,Female,False,False,True,18,False,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,35.0,553.0,True,2024-10-07
1404,Male,False,False,False,8,True,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,66.25,546.45,False,2025-03-31
1405,Female,False,False,False,35,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),23.3,797.1,False,2024-06-06
1406,Female,False,False,False,1,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Electronic check,76.0,76.0,True,2024-07-20
1407,Male,False,False,True,66,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Credit card (automatic),25.3,1673.8,False,2025-04-22
1408,Male,False,False,True,8,False,No phone service,DSL,Yes,No,No,Yes,No,Yes,Two year,True,Mailed check,44.55,343.45,False,2024-12-09
1409,Female,False,True,False,71,True,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,True,Credit card (automatic),104.1,7412.25,False,2025-02-06
1410,Female,False,True,True,43,True,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,True,Bank transfer (automatic),92.55,4039.0,False,2024-07-15
1411,Female,True,False,False,2,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,93.85,170.85,True,2024-07-14
1412,Male,True,False,False,29,True,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,True,Bank transfer (automatic),101.45,2948.6,False,2024-09-03
1413,Female,False,True,False,15,True,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,True,Electronic check,84.3,1308.4,True,2025-03-23
1414,Male,False,True,True,65,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,False,Credit card (automatic),94.55,6078.75,False,2025-04-29
1415,Male,False,False,False,35,True,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,False,Electronic check,95.5,3418.2,False,2024-05-17
1416,Male,False,False,False,64,True,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,True,Credit card (automatic),100.3,6603.8,False,2025-01-07
1417,Female,False,True,True,58,False,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,True,Credit card (automatic),55.5,3166.9,False,2024-09-20
1418,Female,True,False,False,18,True,No,DSL,No,Yes,No,No,No,No,Month-to-month,True,Credit card (automatic),49.85,865.75,False,2024-10-25
1419,Male,False,True,True,67,True,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,True,Bank transfer (automatic),89.55,6373.1,False,2024-08-31
1420,Male,False,True,True,63,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Mailed check,19.15,1177.05,False,2024-07-10
1421,Female,False,True,False,60,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,True,Electronic check,99.8,5985.75,False,2024-07-12
1422,Male,True,False,False,9,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Credit card (automatic),84.4,732.5,True,2024-06-16
1423,Female,False,True,True,70,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Credit card (automatic),113.05,7869.05,False,2024-10-27
1424,Male,False,True,False,15,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,101.1,1504.05,True,2024-07-23
1425,Female,False,False,True,48,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,19.95,936.7,False,2025-04-13
1426,Male,False,True,False,12,True,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,True,Electronic check,74.15,741.4,False,2025-01-17
1427,Male,True,True,False,71,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,True,Electronic check,92.0,6585.2,False,2024-08-24
1428,Male,True,False,False,44,True,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,False,Electronic check,73.85,3122.4,False,2025-02-09
1429,Male,False,False,False,1,True,Yes,DSL,No,No,No,No,No,No,Month-to-month,True,Electronic check,50.45,50.45,True,2025-03-25
1430,Male,False,True,True,45,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,24.45,1088.25,False,2024-08-05
1431,Female,False,False,False,23,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Credit card (automatic),24.8,615.35,False,2025-01-05
1432,Female,False,True,False,43,True,Yes,DSL,No,No,No,Yes,Yes,No,One year,True,Bank transfer (automatic),64.85,2908.2,False,2024-08-24
1433,Male,False,False,False,35,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Bank transfer (automatic),20.75,739.9,False,2024-06-11
1434,Male,False,True,False,9,True,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,True,Mailed check,68.95,593.85,False,2024-10-07
1435,Male,False,False,False,12,True,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,True,Mailed check,99.95,1132.75,True,2024-05-04
1436,Female,True,True,False,65,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,True,Credit card (automatic),109.4,7227.45,False,2024-11-19
1437,Female,False,False,False,2,True,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,True,Electronic check,91.4,193.6,True,2025-01-15
1438,Male,False,False,False,27,True,Yes,DSL,No,No,No,No,No,No,Month-to-month,False,Mailed check,49.0,1291.35,False,2025-04-23
1439,Female,False,False,False,40,True,No,DSL,No,No,Yes,No,No,No,One year,True,Mailed check,50.25,2023.55,False,2024-06-22
1440,Female,True,False,False,5,True,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,True,Credit card (automatic),75.55,349.65,True,2024-06-30
1441,Male,False,True,True,8,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Credit card (automatic),19.9,153.95,False,2024-06-18
1442,Female,True,True,False,58,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,True,Bank transfer (automatic),97.8,5458.8,False,2025-01-22
1443,Female,False,True,True,52,True,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,False,Electronic check,100.3,5244.45,False,2024-11-23
1444,Male,False,True,False,3,True,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,True,Mailed check,55.8,154.55,False,2024-09-14
1445,Male,False,False,True,41,True,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Electronic check,111.15,4507.15,False,2025-03-21
1446,Male,False,False,False,20,True,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,True,Mailed check,98.55,2031.95,False,2025-02-02
1447,Male,False,False,True,1,True,Yes,DSL,No,No,No,No,No,No,Month-to-month,True,Electronic check,50.05,50.05,False,2024-08-05
1448,Male,False,False,True,4,True,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,False,Credit card (automatic),80.8,332.45,True,2024-07-29
1449,Male,False,False,False,23,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Electronic check,20.85,473.9,False,2024-10-07
1450,Female,True,False,False,6,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Bank transfer (automatic),19.5,106.8,False,2024-08-03
