id,gender,seniorCitizen,partner,dependents,tenure,phoneService,multipleLines,internetService,onlineSecurity,onlineBackup,deviceProtection,techSupport,streamingTV,streamingMovies,contract,paperlessBilling,paymentMethod,monthlyCharges,totalCharges,churn,date
4007,Male,False,True,True,72,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Credit card (automatic),19.8,1414.65,False,2024-12-09
4008,Male,False,True,False,55,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),25.7,1443.65,False,2025-02-17
4009,Female,False,True,True,51,False,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,True,Electronic check,56.15,2898.95,False,2024-05-23
4010,Male,False,False,False,63,True,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),86.7,5309.5,False,2024-10-10
4011,Female,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.4,20.4,False,2025-04-19
4012,Female,False,True,True,23,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Mailed check,19.65,451.55,False,2025-02-14
4013,Female,False,False,False,1,True,No,DSL,No,Yes,No,No,No,No,Month-to-month,False,Electronic check,50.55,50.55,True,2024-07-02
4014,Female,False,False,False,2,True,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,True,Mailed check,54.35,117.05,False,2025-02-19
4015,Female,True,False,False,52,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,False,Credit card (automatic),108.1,5839.3,False,2024-12-23
4016,Female,False,False,False,36,True,Yes,DSL,Yes,No,No,No,No,No,One year,False,Mailed check,54.45,1893.5,False,2024-08-14
4017,Female,False,False,False,1,True,No,DSL,No,No,No,No,No,No,Month-to-month,False,Mailed check,45.35,45.35,False,2024-08-16
4018,Female,False,False,False,28,True,Yes,DSL,Yes,No,Yes,No,No,No,One year,False,Mailed check,59.0,1654.45,False,2024-09-10
4019,Female,False,True,True,7,True,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,False,Electronic check,69.45,477.05,False,2024-06-12
4020,Male,False,False,False,14,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,True,Electronic check,100.55,1415.55,True,2025-04-13
4021,Male,True,True,False,72,False,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Credit card (automatic),64.95,4546.0,False,2025-01-21
4022,Female,False,True,True,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,20.5,20.5,True,2024-12-13
4023,Female,False,False,False,10,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,18.85,163.2,False,2024-09-28
4024,Male,False,False,False,42,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Bank transfer (automatic),19.8,849.9,False,2024-09-12
4025,Female,False,False,False,7,False,No phone service,DSL,No,No,No,No,No,No,Month-to-month,False,Bank transfer (automatic),25.05,189.95,False,2025-02-28
4026,Male,False,False,False,4,True,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,True,Bank transfer (automatic),74.8,321.9,True,2024-05-13
4027,Male,False,True,True,72,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Credit card (automatic),114.3,8058.55,False,2024-05-18
4028,Female,False,True,False,20,False,No phone service,DSL,No,No,No,No,No,No,Month-to-month,True,Electronic check,24.45,482.8,True,2025-05-02
4029,Male,False,False,False,63,True,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Credit card (automatic),109.2,7049.75,False,2025-04-11
4030,Female,False,False,False,56,False,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,False,Bank transfer (automatic),45.05,2560.1,False,2024-12-24
4031,Female,False,False,True,5,True,No,DSL,No,No,No,Yes,No,No,Month-to-month,True,Mailed check,51.0,286.8,False,2024-08-10
4032,Female,False,True,False,72,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),110.45,7982.5,False,2025-04-10
4033,Male,True,True,True,68,True,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,True,Electronic check,84.65,5683.6,False,2024-06-04
4034,Male,False,True,True,67,True,No,DSL,Yes,Yes,No,Yes,No,No,One year,False,Mailed check,60.05,3994.05,False,2024-10-23
4035,Male,False,True,True,8,True,No,DSL,No,No,No,No,No,No,Month-to-month,False,Bank transfer (automatic),44.65,369.15,False,2024-05-31
4036,Male,False,True,True,52,True,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,True,Bank transfer (automatic),93.25,4631.7,False,2025-03-16
4037,Female,False,True,True,18,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,20.25,401.95,False,2024-05-04
4038,Female,False,True,True,59,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,25.45,1534.05,False,2024-07-17
4039,Female,False,False,False,60,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,20.6,1093.0,False,2024-08-13
4040,Male,False,False,False,7,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,94.1,701.3,False,2024-10-10
4041,Male,False,True,True,59,False,No phone service,DSL,Yes,No,Yes,No,No,No,One year,False,Mailed check,34.8,1980.3,False,2024-06-04
4042,Male,False,False,False,46,False,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),60.75,2893.4,False,2024-12-14
4043,Male,False,False,False,5,True,No,DSL,No,Yes,No,No,No,No,Month-to-month,True,Electronic check,51.35,262.3,False,2025-05-01
4044,Male,True,True,False,59,False,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,True,Credit card (automatic),64.05,3886.85,False,2024-06-12
4045,Female,False,True,False,70,True,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),84.8,5917.55,False,2024-07-21
4046,Female,False,False,False,14,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Credit card (automatic),71.0,914.0,True,2024-11-08
4047,Female,False,False,False,44,True,Yes,DSL,No,No,No,No,No,No,Month-to-month,True,Mailed check,50.15,2139.1,False,2024-08-16
4048,Female,False,True,False,64,True,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,True,Credit card (automatic),94.6,5948.7,False,2024-07-02
4049,Female,False,True,True,58,False,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,False,Mailed check,59.75,3624.35,False,2025-04-03
4050,Female,True,True,False,46,True,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,False,Electronic check,100.25,4753.85,False,2024-05-31
4051,Male,True,True,False,58,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,True,Electronic check,98.9,5780.7,False,2025-02-18
4052,Female,False,True,False,72,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,True,Credit card (automatic),97.7,6869.7,False,2024-07-31
4053,Female,True,False,False,30,False,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,True,Electronic check,40.3,1172.95,True,2024-08-09
4054,Male,True,False,False,11,True,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,False,Bank transfer (automatic),60.25,662.95,False,2024-09-11
4055,Female,True,False,False,34,False,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,56.25,1765.95,False,2024-10-13
4056,Male,False,False,False,54,False,No phone service,DSL,Yes,Yes,No,No,No,Yes,Two year,False,Bank transfer (automatic),46.2,2431.95,False,2024-08-28
4057,Female,False,False,False,3,False,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,True,Electronic check,50.6,155.35,True,2025-03-10
4058,Female,False,True,True,72,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,24.9,1859.2,False,2025-01-31
4059,Female,False,True,True,40,True,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,True,Electronic check,84.85,3303.05,True,2025-04-15
4060,Female,False,True,True,2,True,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,False,Mailed check,65.7,134.35,True,2024-10-22
4061,Male,False,True,True,54,True,Yes,DSL,No,No,Yes,No,No,Yes,Two year,False,Credit card (automatic),63.35,3409.1,False,2025-01-03
4062,Female,False,False,False,14,True,No,DSL,Yes,No,No,No,No,No,Month-to-month,False,Bank transfer (automatic),50.1,709.5,False,2024-07-20
4063,Female,False,False,False,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Electronic check,70.5,70.5,True,2024-07-12
4064,Female,False,False,False,10,True,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,True,Electronic check,94.85,953.45,True,2025-03-08
4065,Female,False,False,False,1,True,No,DSL,Yes,No,No,No,No,No,Month-to-month,False,Electronic check,50.15,50.15,False,2024-08-13
4066,Male,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.75,19.75,True,2025-01-27
4067,Male,False,False,False,56,True,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,True,Bank transfer (automatic),64.65,3665.55,False,2024-12-16
4068,Female,False,True,False,68,True,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),79.6,5515.8,False,2024-07-12
4069,Female,False,True,True,14,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Mailed check,19.5,272.0,False,2024-08-31
4070,Male,False,True,True,68,True,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,True,Electronic check,99.55,6668.0,False,2024-06-21
4071,Male,True,True,False,55,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,74.0,4052.4,False,2024-07-19
4072,Female,False,False,False,16,False,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,True,Electronic check,38.9,664.4,False,2025-02-10
4073,Male,True,False,False,9,True,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,79.55,718.55,False,2024-05-08
4074,Male,False,True,True,14,True,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,True,Electronic check,65.45,937.6,True,2024-08-18
4075,Male,True,True,False,58,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,98.7,5812.6,True,2024-11-16
4076,Male,False,False,False,53,False,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,True,Bank transfer (automatic),46.3,2546.85,False,2025-04-24
4077,Male,False,True,False,70,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,True,Credit card (automatic),99.35,6944.5,False,2024-12-04
4078,Female,True,True,True,14,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,95.8,1346.3,False,2024-09-11
4079,Male,False,True,True,22,True,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,True,Bank transfer (automatic),67.5,1544.05,True,2024-05-19
4080,Female,False,True,False,10,True,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,True,Credit card (automatic),78.15,765.15,False,2024-08-14
4081,Female,False,True,True,29,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,26.1,692.55,False,2024-09-28
4082,Female,False,False,False,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,69.6,69.6,True,2024-05-31
4083,Male,False,True,False,49,True,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,False,Electronic check,84.35,4059.35,True,2024-07-10
4084,Female,True,True,False,68,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,True,Electronic check,100.2,6851.65,True,2024-12-26
4085,Female,False,False,False,1,True,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,False,Electronic check,78.05,78.05,True,2025-04-01
4086,Female,False,False,False,30,False,No phone service,DSL,No,No,No,Yes,No,Yes,One year,True,Credit card (automatic),40.35,1187.05,False,2024-09-15
4087,Female,False,True,False,72,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,False,Credit card (automatic),79.2,5401.9,False,2024-06-13
4088,Female,False,False,False,10,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,20.9,247.0,False,2024-10-13
4089,Male,False,False,False,7,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Electronic check,73.6,520.0,True,2024-11-26
4090,Female,False,False,False,9,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,74.75,706.6,True,2025-04-06
4091,Female,False,False,True,1,True,No,DSL,Yes,No,No,No,No,No,Month-to-month,False,Mailed check,49.9,49.9,False,2024-05-22
4092,Female,False,False,False,20,True,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,True,Credit card (automatic),68.9,1370.35,False,2024-09-20
4093,Female,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,20.25,20.25,False,2024-09-22
4094,Female,False,False,False,29,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Credit card (automatic),76.0,2215.25,False,2025-01-01
4095,Male,False,False,False,1,True,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,False,Electronic check,74.0,74.0,False,2024-12-27
4096,Male,False,False,False,3,True,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,True,Mailed check,82.3,214.4,False,2024-11-28
4097,Female,False,False,False,20,True,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,True,Bank transfer (automatic),89.4,1871.15,False,2024-10-21
4098,Male,False,False,True,64,True,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,True,Credit card (automatic),99.15,6171.2,False,2024-08-24
4099,Male,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,20.2,20.2,True,2024-09-18
4100,Female,False,False,False,6,False,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,False,Bank transfer (automatic),29.45,161.45,False,2024-09-13
4101,Male,False,True,False,50,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Electronic check,19.8,1013.2,False,2024-12-28
4102,Male,False,False,False,6,True,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,True,Bank transfer (automatic),59.15,336.7,False,2024-06-08
4103,Male,False,True,True,7,True,No,DSL,No,No,No,No,No,No,Month-to-month,False,Electronic check,44.75,333.65,False,2024-12-30
4104,Male,False,True,True,72,True,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,True,Credit card (automatic),90.8,6511.8,False,2024-05-19
4105,Male,False,True,False,8,True,No,DSL,No,Yes,No,No,No,No,Month-to-month,True,Bank transfer (automatic),49.55,393.45,False,2025-01-01
4106,Female,False,True,True,67,True,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,False,Credit card (automatic),106.7,7009.5,False,2024-12-11
4107,Female,True,True,False,24,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,93.55,2264.05,True,2024-12-25
4108,Female,False,True,False,72,True,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,True,Credit card (automatic),94.45,6921.7,False,2025-04-06
4109,Male,False,True,True,33,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Bank transfer (automatic),19.45,600.25,False,2024-07-15
4110,Male,False,False,False,2,False,No phone service,DSL,No,No,No,No,No,No,Month-to-month,True,Electronic check,25.05,56.35,True,2024-08-20
4111,Male,False,True,False,70,True,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,False,Mailed check,67.95,4664.15,False,2024-12-30
4112,Female,False,False,False,22,True,No,DSL,No,Yes,Yes,No,Yes,No,One year,False,Bank transfer (automatic),65.25,1441.8,False,2025-03-26
4113,Female,False,False,False,59,True,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,True,Bank transfer (automatic),99.45,5623.7,False,2025-03-20
4114,Male,False,False,False,36,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Credit card (automatic),20.35,695.85,False,2024-12-28
4115,Female,False,True,True,51,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.95,1028.75,False,2025-02-21
4116,Male,False,True,False,53,True,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,False,Bank transfer (automatic),77.4,4155.95,False,2025-01-11
4117,Female,False,True,True,20,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Bank transfer (automatic),19.7,395.6,False,2024-07-30
4118,Male,False,True,False,63,True,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,False,Credit card (automatic),99.7,6330.4,False,2025-03-31
4119,Female,False,False,False,40,True,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,False,Credit card (automatic),74.8,2971.7,False,2024-07-31
4120,Male,False,False,False,35,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Mailed check,19.15,638.0,False,2024-05-24
4121,Male,False,True,True,26,True,No,Fiber optic,No,No,No,No,No,Yes,One year,False,Bank transfer (automatic),78.95,2034.25,False,2024-07-17
4122,Male,True,True,False,27,True,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,True,Electronic check,95.55,2510.2,True,2025-03-18
4123,Male,False,False,True,53,True,No,DSL,Yes,Yes,No,Yes,No,No,One year,False,Credit card (automatic),62.85,3419.5,False,2024-09-03
4124,Male,True,True,False,34,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Credit card (automatic),71.55,2427.35,False,2024-07-02
4125,Female,True,True,False,19,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,94.95,1760.25,False,2025-01-26
4126,Male,False,True,False,43,True,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,True,Credit card (automatic),86.1,3551.65,False,2025-04-06
4127,Male,False,True,True,6,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.55,122.9,False,2024-10-02
4128,Male,False,False,True,56,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Mailed check,24.8,1424.2,False,2024-10-07
4129,Male,False,False,False,57,False,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,True,Electronic check,39.3,2111.45,True,2025-03-25
4130,Male,False,True,True,34,True,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,True,Mailed check,84.05,2909.95,False,2024-10-02
4131,Female,False,False,False,10,False,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,False,Electronic check,36.25,374.0,False,2024-07-24
4132,Female,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,20.25,20.25,True,2024-12-19
4133,Female,False,False,False,13,False,No phone service,DSL,No,No,No,No,No,No,Month-to-month,True,Electronic check,23.9,300.8,True,2025-04-24
4134,Male,False,False,False,56,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,False,Electronic check,98.6,5581.05,False,2024-06-02
4135,Female,False,True,False,55,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,True,Credit card (automatic),103.65,5676.65,False,2024-11-14
4136,Female,False,True,True,36,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Credit card (automatic),92.9,3379.25,False,2025-02-12
4137,Male,False,True,False,47,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Bank transfer (automatic),19.9,942.95,False,2024-06-18
4138,Female,False,True,True,12,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Credit card (automatic),20.1,232.4,False,2024-11-04
4139,Female,False,False,False,1,True,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,True,Electronic check,85.45,85.45,True,2024-12-03
4140,Male,True,False,False,24,True,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Electronic check,80.5,2088.45,False,2025-04-30
4141,Female,False,False,False,63,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,False,Bank transfer (automatic),99.9,6137.0,True,2025-04-12
4142,Female,True,False,False,35,False,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,True,Electronic check,39.85,1434.6,False,2024-07-18
4143,Female,False,False,False,67,True,No,DSL,Yes,Yes,No,Yes,No,No,One year,False,Credit card (automatic),60.5,3870.0,False,2024-05-24
4144,Male,False,False,False,25,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,84.8,2043.45,True,2025-04-27
4145,Male,False,False,False,21,True,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,False,Mailed check,103.85,2215.0,False,2024-10-18
4146,Female,False,False,False,13,True,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,False,Bank transfer (automatic),67.8,842.25,False,2025-04-16
4147,Male,False,True,False,35,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,75.2,2576.2,True,2025-04-22
4148,Male,True,True,False,71,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),24.85,1901.0,False,2024-09-01
4149,Female,False,False,False,29,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Credit card (automatic),19.35,601.6,False,2025-04-02
4150,Male,False,True,False,71,False,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,False,Electronic check,49.35,3515.25,True,2025-03-24
4151,Male,True,True,False,7,True,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,89.0,605.45,False,2025-04-03
4152,Female,True,False,False,57,False,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,55.0,3094.05,False,2025-01-28
4153,Male,False,True,False,65,True,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,False,Bank transfer (automatic),76.15,4929.55,False,2024-10-09
4154,Male,False,False,False,27,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,20.3,595.05,False,2024-09-16
4155,Male,False,False,False,6,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,74.9,469.8,True,2025-01-22
4156,Female,True,False,False,72,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Credit card (automatic),117.35,8436.25,False,2025-03-05
4157,Male,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,19.75,19.75,False,2025-05-02
4158,Male,False,False,False,11,True,No,DSL,No,No,No,No,No,No,Month-to-month,False,Credit card (automatic),45.2,492.0,False,2024-08-03
4159,Male,False,True,True,39,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,25.2,987.95,False,2025-03-05
4160,Female,True,False,False,59,True,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,True,Electronic check,89.75,5496.9,False,2024-10-25
4161,Male,False,False,False,26,True,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,False,Bank transfer (automatic),75.0,1908.35,False,2025-04-16
4162,Male,True,False,False,2,True,No,DSL,No,No,Yes,No,No,No,Month-to-month,False,Mailed check,49.95,107.1,False,2025-01-10
4163,Female,False,True,True,72,False,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Bank transfer (automatic),65.7,4575.35,False,2025-04-23
4164,Male,False,True,False,65,True,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,False,Credit card (automatic),67.05,4309.55,False,2024-07-02
4165,Male,False,True,True,72,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,False,Credit card (automatic),110.9,7922.75,False,2025-04-13
4166,Male,False,False,False,6,True,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,True,Bank transfer (automatic),87.95,522.35,False,2024-06-02
4167,Male,True,False,False,32,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Credit card (automatic),19.8,587.7,False,2024-07-04
4168,Female,False,True,False,50,True,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,False,Bank transfer (automatic),75.7,3876.2,False,2024-09-11
4169,Male,False,True,False,61,False,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,True,Mailed check,62.15,3778.85,False,2024-09-25
4170,Female,False,False,False,15,True,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,101.25,1457.25,True,2024-11-26
4171,Male,False,True,False,72,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Bank transfer (automatic),115.15,8349.45,False,2024-08-06
4172,Male,False,False,False,9,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,18.95,185.6,True,2024-12-12
4173,Female,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.5,19.5,False,2025-04-27
4174,Female,False,False,False,12,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,86.55,1066.9,False,2025-01-27
4175,Female,False,False,False,37,False,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,False,Credit card (automatic),28.6,973.55,True,2024-10-11
4176,Male,False,True,True,61,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,20.4,1226.45,False,2024-06-09
4177,Male,False,True,True,18,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Bank transfer (automatic),19.8,342.3,False,2025-01-29
4178,Male,False,False,True,21,True,No,DSL,No,No,No,No,No,No,Month-to-month,False,Mailed check,45.65,985.05,False,2024-10-16
4179,Male,False,True,True,68,False,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,True,Mailed check,56.4,3948.45,False,2024-05-17
4180,Male,True,False,False,12,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Credit card (automatic),73.3,828.05,False,2024-07-31
4181,Female,True,False,False,2,False,No phone service,DSL,No,No,No,No,No,No,Month-to-month,False,Electronic check,24.35,41.85,True,2024-05-26
4182,Female,False,True,False,62,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,101.35,6164.7,False,2024-07-19
4183,Female,True,False,False,29,True,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,False,Electronic check,98.65,2862.75,True,2024-10-16
4184,Male,False,False,True,1,False,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,False,Mailed check,33.6,33.6,False,2024-12-22
4185,Male,True,True,False,5,True,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,True,Bank transfer (automatic),79.9,343.95,True,2025-01-21
4186,Female,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Electronic check,20.7,20.7,False,2024-07-27
4187,Male,False,False,True,62,True,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,True,Electronic check,104.05,6590.5,False,2024-07-05
